N_id,crime_a,mvar_1,mvar_2,mvar_3,mvar_4,mvar_5,mvar_6,mvar_7,mvar_8,mvar_9,mvar_11,mvar_12,mvar_13,mvar_14,mvar_15,mvar_16,mvar_17,mvar_18,mvar_19,mvar_20,mvar_21,mvar_22,mvar_23,mvar_24,mvar_25,mvar_26,mvar_27,mvar_28,mvar_29,mvar_30,mvar_31,mvar_32,mvar_33,mvar_34,mvar_35,mvar_36,mvar_37,mvar_38,mvar_39,mvar_40
VLID_386,Crime 2,,,,2,0,2,6,31.27455924,2,1,,5,No,,0,,,,112.0000112,,3,5,,30,,,,,,,0,No,,1,,,,,
VLID_387,Crime 2,345.87730832,0,,5,0,1,11,79.440697536,1,4,254.89260143,4,No,0,5.5555555556,0,0.0326086957,,160.000016,0,4,3,634.60821118,30,25.9642684,0,1,0,,0.946603879,136.29171313,No,15.000997407,3,0,131.99961046,53.89334001,47.150081752,4
VLID_388,Crime 2,71.070679791,0,,5,0,1,1,7.7632597866,1,1,289.2601432,5,No,0,0,0,0.0217391304,2.3427041499,183.43001834,0,0,15,,30,2.0445293475,,0,,,0.0725167185,368.09988122,No,4.9839647685,1,,11.296762615,51.115562232,0,0
VLID_389,Crime 2,48.422823164,0,,5,0,5,2,112.2571055,1,1,136.51551313,2,No,0,0,0,0.0108695652,8.3668005355,43.20000432,0,3,8,388.5745125,0,0,0,0,0,5.6584269346,0.0719484642,7.4286907593,No,,1,,4.1736807691,51.276915373,0,39
VLID_390,Crime 2,,,,4,0,1,1,37.960345639,4,2,,1,No,,0,,,,50.000005,,2,2,,0,,,,,,,0,No,,0,,,,,16
VLID_391,Crime 1,,,,1,1,6,3,89.792476813,1,4,,8,No,,0,,,,100.00001,,4,18,,0,,,,,,,0,No,,2,,,,,
VLID_392,Crime 2,,,,8,0,1,14,50.70772159,0,4,127.92362768,4,No,0,0,0,0.0217391304,,124.59601246,0,1,10,,0,0,,0,0,,,0,Yes,,3,0,,,0,10
VLID_393,Crime 2,61.594589152,0,,3,0,2,1,42.158543588,2,4,175.65632458,2,No,0,0,0,0,,67.20000672,0,1,10,576.82997484,0,17.685806012,,0,2,4.1135197779,0.1355065204,27.00741796,No,,2,0,10.128132,50.936404607,0,
VLID_394,Crime 2,1021.6647122,0,,6,0,1,2,63.932696728,1,0,180.42959427,2,No,0,11.111111111,0,0,,168.0000168,0,2,8,317.14537417,0,54.587679265,,2,5,14.563769226,3.9205197787,267.1027033,No,,1,0,568.5666189,55.13770656,4.5629111373,
VLID_395,Crime 2,,0,,3,,2,9,208.06064938,1,5,,2,No,,0,,0.0217391304,12.717536814,96.0000096,0,2,1,,30,,,,,,0.055753006,5.1175425231,No,18.192698983,1,,5.2866623075,51.927891838,,13
VLID_396,Crime 1,,,,1,0,5,5,32.178769637,3,2,94.510739857,6,No,,0,,,,64.0000064,,1,1,,0,,,0,1,,,0,No,,1,0,,,,11
VLID_397,Crime 2,,,,1,0,1,3,4.2775591729,0,1,71.599045346,2,No,,0,,,,192.0000192,,2,11,,0,,,,1,,,0,No,,1,,,,,8
VLID_398,Crime 2,,,,3,0,12,0,160.78313457,1,6,,7,No,0,0,0,,,152.0000152,,3,1,,0,0,,,,,,0,No,,2,,,,0,24
VLID_399,Crime 2,23.690226597,0,,2,0,6,6,6.3093918605,2,6,180.42959427,3,No,0,5.5555555556,0,0.0652173913,29.384203481,143.93601439,0,2,7,336.51060723,0,0,0,0,1,19.926098912,0.1904940316,2.0140006059,Yes,,1,0,24.429944768,54.421632449,0,2
VLID_400,Crime 1,47.380453194,0,,5,0,6,5,163.37091473,3,2,275.89498807,0,No,,0,,0.0072463768,,250.000025,0,2,3,478.09903253,30,,0,0,12,9.0954524372,1.5153808681,16.739316511,No,,2,0,306.40381753,52.493740611,,0
VLID_401,Crime 1,149.86437345,,,2,1,3,9,45.832473805,0,4,108.83054893,1,No,0,0,0,0.0130434783,,292.0000292,0,1,9,,0,6.6603992853,,1,1,,,563.88715323,Yes,,4,0,,,0,6
VLID_402,Crime 2,4865.972543,,,0,0,2,3,204.39248616,2,2,92.601431981,1,No,0,0,0,,,128.0000128,,0,5,,0,0.9031049878,2,6,1,,,0,No,,2,0,0,,0,2
VLID_403,Crime 2,,,,2,1,2,0,52.413892365,2,2,62.052505967,10,No,,0,,,,28.40000284,,4,22,,0,,,0,1,,,0,No,,1,0,,,,0
VLID_404,Crime 2,35.535339896,0,,0,0,5,3,41.468062229,3,2,112.64916468,2,No,0,0,0,0,,60.000006,0,2,3,,0,12.706185454,,0,0,,0,24.762302531,No,,0,0,0,50.025037556,0,1
VLID_405,Crime 2,9.4760906388,,,0,1,0,2,241.04245099,2,0,69.68973747,0,No,0,0,0,0.027173913,,96.0000096,0,2,9,,0,0,,0,1,,,585.97512709,Yes,,0,0,,,0,7
VLID_406,Crime 1,146.8794049,,,3,0,5,1,206.02081267,1,2,140.33412888,4,No,0,0,0,0.1086956522,,344.0000344,0,1,15,,0,0,,1,2,,,120.04764267,No,,2,0,,,0,14
VLID_407,Crime 2,1104.0593203,0,,2,0,5,3,131.62978945,2,2,194.74940334,7,No,0,5.5555555556,0,0.0434782609,,210.000021,0,1,12,358.73300582,0,121.11641337,0,1,2,20.713698639,0.4370660069,941.89195547,No,,2,0,76.183586305,54.595226173,869.99505685,17
VLID_408,Crime 2,23.690226597,0,,0,0,7,4,12.315113036,0,2,161.33651551,9,Yes,0,0,0,0.0652173913,24.364123159,84.0000084,0,0,1,360.32032,0,9.946697991,0,0,0,16.518215478,0.2342951449,302.16612368,No,,2,0,20.256263999,53.670505759,0,4
VLID_409,Crime 2,,,,7,,4,4,134.17572921,2,1,,5,No,,,,,,32.0000032,,0,5,,,,,,,,,,Yes,,2,,,,,
VLID_410,Crime 1,210.27445128,0,,3,0,1,1,93.712136489,1,4,154.65393795,4,No,0,0,0,0,,160.000016,0,1,7,360.63778284,0,24.283489673,,1,2,16.472777032,0.1448639157,4.5232472623,No,,0,0,20.200614922,53.660490736,0,1
VLID_411,Crime 2,0,,2691.6555455,8,0,5,5,66.007347144,1,4,254.89260143,1,No,0,0,0,0,,195.76501958,0,2,1,,29,0,,0,,,,1615.9218304,No,,1,,,,0,
VLID_412,Crime 2,200.89312154,0,,2,0,0,13,50.75615292,1,2,147.97136038,7,No,0,16.666666667,0,0.0062111801,,120.000012,0,0,5,326.66925928,0,32.624667686,,0,2,21.334690731,1.3059701493,20.536202899,Yes,,1,0,145.68928338,54.732098147,0,0
VLID_413,Crime 1,1293.7232745,0,3561.0106666,6,0,3,5,93.101180756,4,1,363.72315036,5,No,0,0,0,0,,1040.000104,0,0,6,2761.6092191,30,0,,1,3,,0,1847.1357032,No,,2,0,0,50.025037556,0,
VLID_414,Crime 2,522.08521375,0,,7,0,9,4,90.899355934,4,3,159.42720764,4,No,1,33.333333333,0,0.0196687371,19.283746556,22.50000225,0,0,3,317.14537417,0,25.763578403,0,2,3,22.59457491,8.9635246229,205.72520943,No,27.58665308,1,0,390.60087091,55.032548823,95.821133883,46
VLID_415,Crime 2,,,,2,0,2,3,143.6778625,4,2,54.415274463,4,No,,0,,,,80.000008,,1,4,,0,,,,,,,0,No,,2,,,,,2
VLID_416,Crime 2,,,,10,1,1,6,114.38386724,1,1,163.24582339,6,No,0,0,0,0.0217391304,,100.00001,0,1,7,,0,0,,,,,,16.24407046,Yes,,2,,,,0,7
VLID_417,Crime 2,1790.9811307,0,2700.8935007,3,0,2,3,43.685537115,0,2,296.8973747,2,No,0,0,1440,0.0173913043,,600.00006,0,4,12,2019.698569,2,23.907195928,0,0,4,,0.0046142948,1419.9694763,No,,3,0,2.0590158461,50.059348282,0,17
VLID_418,Crime 1,,0,,4,0,1,3,122.76206196,1,5,119.33174224,4,No,0,0,0,0.0217391304,,159.992016,0,4,1,578.41728903,0,10.824716729,0,0,1,8.3148283807,0.1903659832,0,No,,2,0,26.544609691,51.862408998,0,11
VLID_419,Crime 1,1342.4777608,0,,0,0,4,2,68.203928765,3,4,138.424821,4,No,0,0,66.666666667,0.0072463768,,240.000024,0,2,1,350.16150922,0,55.566043002,,1,2,13.246647381,0.0416177326,817.45313115,No,,0,0,103.39598492,52.949424136,147.53412677,0
VLID_420,Crime 2,,,,2,2,4,3,81.720934928,1,2,72.553699284,4,No,0,0,0,0.1304347826,,92.0000092,0,1,0,,0,0,,0,1,,,0,Yes,,1,0,,,0,3
VLID_421,Crime 1,,,,5,0,5,5,148.68111787,1,3,41.050119332,3,No,0,0,0,,,12.0000012,,1,5,,0,0,,,,,,0,No,,5,,,,0,
VLID_422,Crime 2,47.380453194,0,,0,0,6,5,110.34842168,2,1,289.2601432,4,Yes,,5.5555555556,,0,,228.0000228,0,0,1,352.70121191,30,,,0,3,20.153291141,0.2644610772,3.697837178,No,,0,0,49.416380306,54.471707561,,6
VLID_423,Crime 2,23.690226597,,,7,0,0,5,42.396758374,1,3,169.92840095,5,No,0,0,0,,,272.0000272,,1,2,,0,0,,0,2,,,0,No,,1,0,,,0,3
VLID_424,Crime 1,,0,,1,0,3,3,63.843135536,0,2,136.51551313,3,No,0,0,0,0.0217391304,,180.000018,0,0,11,1851.4432654,0,0,0,0,1,17.124138306,5.3936685072,42.095914303,No,,3,0,827.33482658,53.804056338,0,18
VLID_425,Crime 2,,0,,7,,0,2,34.517281946,2,8,,7,No,,5.5555555556,,0.0217391304,33.37795627,112.0000112,0,0,1,317.78029984,30,,0,,0,22.63725951,0.3927729772,0.0660328067,No,,1,,41.625509537,55.01919546,,19
VLID_426,Crime 2,359.47549838,,,3,1,2,2,157.28403808,1,0,95.465393795,1,No,0,0,0,0.1304347826,,104.0000104,0,2,13,,0,0.150517498,,2,1,,,393.98474147,No,,0,0,1.1129815384,,0,1
VLID_427,Crime 2,480.24827357,0,,6,1,1,5,32.202770213,1,1,78.281622912,4,No,1,11.111111111,0,0.0579710145,,394.24003942,0,1,2,317.14537417,0,88.993470676,,1,5,23.106790117,0.3742239155,103.80357221,No,,3,0,113.30152061,55.122684026,0,7
VLID_428,Crime 2,492.56719141,2,,6,0,1,3,97.0300694,1,1,-8.591885442,7,No,0,16.666666667,0,0.0434782609,51.157008988,298.40002984,0,1,2,317.14537417,0,3.8381961983,2,1,1,33.089419098,0.3953003972,0.0330164034,No,,2,0,93.267852919,57.679376207,63.880755922,13
VLID_429,Crime 1,,,,4,,7,10,123.99841338,2,3,,7,No,0,,0,,,11.540001154,,1,2,,,0,,,,,,,Yes,,2,,,,0,
VLID_430,Crime 1,37.904362555,,,6,1,4,4,127.39686088,3,3,68.735083532,8,No,,0,,,,8.0000008,,5,5,,0,,,0,1,,,0,No,,0,0,,,,2
VLID_431,Crime 1,,,,4,0,6,9,7.9483869467,2,1,,10,No,,0,,0.0217391304,,40.000004,0,3,8,,30,,,,,,,0,Yes,,1,,,,,20
VLID_432,Crime 2,57.662011537,1,,6,0,4,7,103.00065875,1,7,186.1575179,1,Yes,0,11.111111111,85.333333333,0.0108695652,,132.0000132,0,0,7,317.14537417,30,43.261237542,0,0,1,25.385361935,0.4255244113,41.270504218,Yes,,1,0,51.030203536,55.70543315,170.34868246,14
VLID_433,Crime 2,47.380453194,0,,0,0,5,6,232.76260479,1,3,160.38186158,7,No,0,5.5555555556,0,0.0217391304,,128.0000128,0,0,6,345.08210383,0,4.8165599351,,0,3,20.69855249,0.4332805035,85.446451933,Yes,,1,0,50.751958152,54.591887832,27.377466824,12
VLID_434,Crime 1,397.90104592,1,,1,0,1,0,24.009583954,1,2,34.367541766,4,No,0,5.5555555556,0,0.027173913,,317.60003176,0,3,19,317.14537417,0,83.650099498,,0,1,26.504270136,4.7772835924,116.21773988,No,,3,0,1191.1128424,62.510432315,1063.158295,1
VLID_435,Crime 1,9.7129929048,,,6,1,2,1,108.89458127,1,2,98.329355609,8,No,0,0,0,0.0072463768,,304.0000304,0,1,7,,0,0,,0,3,,,412.24281254,No,,5,0,,,0,11
VLID_436,Crime 1,447.74528268,0,,2,0,3,5,54.34110727,1,0,318.85441527,10,No,0,0,0,0.0072463768,,100.00001,0,0,1,539.36936007,0,42.922573172,,1,2,10.620305215,0.667594039,984.68121424,Yes,,0,1,65.165069074,52.370555834,0,0
VLID_437,Crime 2,,,,3,,2,7,12.357966602,0,3,,6,No,,,,,,136.0000136,,3,11,,,,,,,,,,Yes,,1,,,,,
VLID_438,Crime 2,52.118498513,0,,1,1,1,3,21.316964696,2,1,109.78520286,9,No,,0,,0.1086956522,8.3668005355,160.000016,0,0,12,388.5745125,0,,0,0,0,5.6584269346,0.0299305611,7.4286907593,No,,1,0,4.1736807691,51.276915373,,5
VLID_439,Crime 2,198.52409888,,,4,0,5,5,67.753960186,2,2,,6,No,,0,,,,120.000012,,1,5,,1,,,0,1,,,0,No,,2,0,,,,
VLID_440,Crime 2,14.214135958,,,3,7,1,1,176.59953558,0,1,58.233890215,10,No,0,0,0,0.4130434783,,248.0000248,0,0,11,,0,0,,1,1,,,1.320656135,No,,3,0,,,0,7
VLID_441,Crime 2,104.23699703,0,,1,0,2,6,110.84913505,2,2,273.98568019,14,Yes,0,0,80,0.0217391304,0,120.000012,0,0,14,402.86034016,30,76.889355214,0,0,0,14.518923863,0.2394444888,56.788213804,No,0,0,0,26.711556922,53.229844767,438.03946918,6
VLID_442,Crime 1,947.79858569,0,,7,0,1,5,47.170372065,0,0,192.84009547,8,No,1,5.5555555556,0,0.0039525692,,120.000012,0,1,2,317.14537417,0,58.965229831,0,1,3,16.282854539,0.1516481762,584.68748736,Yes,,1,0,355.43065429,55.09931564,65.401726301,8
VLID_443,Crime 2,,,,8,0,4,11,29.151851972,0,3,231.98090692,6,Yes,0,0,0,0.0217391304,,158.21601582,0,1,5,,30,0,,,,,,15.319611166,No,,2,,,,0,5
VLID_444,Crime 2,,,,5,0,1,3,10.286126853,1,5,,4,No,,0,,,,4.40000044,,0,1,,0,,,,,,,0,No,,0,,,,,17
VLID_445,Crime 2,,,,1,0,3,5,46.797486272,5,0,47.732696897,10,No,0,0,0,0.0217391304,,115.20001152,0,3,7,,0,0,,,,,,55.66565609,No,,0,,,,0,18
VLID_446,Crime 1,1298.2244175,0,2548.3783975,3,0,8,1,118.16741247,3,4,309.30787589,5,No,0,0,0,0.0072463768,,252.0000252,0,1,2,474.92440416,30,92.367571256,,1,6,16.347847182,3.4582781645,672.24698911,No,,2,0,704.0721212,54.730884205,298.1101943,
VLID_447,Crime 2,166.68443434,3,,6,0,8,6,342.34131509,1,5,165.15513126,3,No,1,27.777777778,0,0.0108695652,,112.0000112,0,1,6,317.14537417,0,25.500172782,0,0,0,23.032202479,1.8378414709,52.000835315,Yes,48.95272292,1,0,194.77176922,55.18903355,142.97121564,12
VLID_448,Crime 2,363.59759781,,,2,2,4,5,56.941912583,2,4,42.959427208,2,No,0,0,0,0.1304347826,,56.0000056,0,2,12,,0,0,,4,2,,,171.12401869,No,,4,0,,,0,12
VLID_449,Crime 1,14.214135958,0,,1,0,9,9,119.79813539,3,1,152.74463007,0,No,0,0,80,0.0217391304,,4.0000004,0,0,16,,0,4.4026368157,,0,,,0.2612121696,5.1505589264,Yes,22.980251346,1,,8.0134670766,52.428642964,0,15
VLID_450,Crime 1,,,,3,,11,0,167.48457702,1,0,,6,No,,,,,,120.000012,,1,11,,,,,,,,,,Yes,,0,,,,,
VLID_451,Crime 1,2307.3333096,0,,2,0,4,5,147.40734496,2,0,287.35083532,2,No,0,5.5555555556,4106.1333333,0.0054347826,,209.20002092,0,2,2,383.17764427,30,169.13149522,0,2,1,2.6201915472,3.0532695447,831.32002057,Yes,,4,1,530.50265029,54.824236355,0,1
VLID_452,Crime 2,141.24113097,0,,2,0,4,5,115.45302294,1,3,148.92601432,5,No,0,0,0,0.0026086957,,240.000024,0,1,0,,0,2.4333662172,,2,2,,0.0812400944,355.71872996,Yes,34.111310592,0,0,15.859986922,53.592889334,60.838815164,11
VLID_453,Crime 1,85.284815749,0,,1,0,2,7,71.521757954,0,4,231.02625298,6,No,0,5.5555555556,0,0.0016722408,,100.00001,0,1,9,,0,0,,0,,,1.0005358996,33.280534602,Yes,,1,,97.664129996,54.907361042,0,0
VLID_454,Crime 2,,0,,10,0,0,1,73.136044951,2,1,,6,No,0,5.5555555556,0,0.0217391304,29.116465863,300.00003,0,1,8,329.52642481,0,0,0,,0,19.744345129,0.0612696192,10.56524908,No,,0,,14.524409076,54.381572359,0,27
VLID_455,Crime 2,95.992798171,1,,2,1,7,8,165.91435073,0,0,156.56324582,2,No,0,11.111111111,0,0.0289855072,,200.00002,0,1,5,317.14537417,0,10.36062111,,0,2,23.2885439,0.3412083965,92.181798222,No,,2,0,57.095952921,55.204234924,85.17434123,0
VLID_456,Crime 2,,,,6,0,1,2,168.65898149,1,0,,7,No,,0,,,,46.0000046,,2,6,,30,,,,,,,0,No,,2,,,,,17
VLID_457,Crime 2,1096.288926,0,2451.0726588,3,1,0,7,184.30786751,2,5,181.38424821,0,No,1,5.5555555556,480,0.0163043478,,348.0000348,0,1,15,317.14537417,0,57.547856725,0,2,1,13.546541123,0.5710463066,426.5719316,No,3.5374692466,3,0,309.24192045,55.69354031,200.76809004,56
VLID_458,Crime 2,118.45113299,0,,2,0,1,4,19.11455357,0,1,105.01193317,1,No,0,0,0,0.0434782609,7.4844833881,140.000014,0,1,2,360.95524568,0,0,0,1,1,10.156833068,0.0545401336,24.002925253,No,,3,0,6.8448364613,52.268402604,0,9
VLID_459,Crime 2,,,,1,0,6,1,48.687663854,2,5,,4,No,0,0,0,0.0108695652,,68.0000068,0,2,1,,0,0,,,,,,0,Yes,,1,,,,0,10
VLID_460,Crime 2,,,,6,0,1,2,2.9332056716,5,1,,1,No,,0,,,,192.0000192,,0,5,,1,,,,,,,0,No,,2,,,,,0
VLID_461,Crime 1,66.332634472,0,,3,0,3,2,131.4504364,2,1,258.71121718,12,No,0,0,0,0.0217391304,,80.000008,0,3,9,,30,0,,0,2,,0,46.222964724,Yes,0,0,,0,50.025037556,0,0
VLID_462,Crime 2,1698.589247,0,2792.1653109,1,0,2,4,37.302362214,0,3,243.43675418,2,No,3,11.111111111,0,0.0133779264,8.8342789146,252.0000252,0,1,8,340.95508695,1,69.137704069,0,5,1,12.050755795,3.0094564173,2018.3917875,No,5.092214787,2,4,639.18529751,54.531797697,241.83429028,9
VLID_463,Crime 1,90.022861069,,,0,0,2,8,82.602029403,1,1,143.19809069,7,No,0,0,0,0.1304347826,,320.000032,0,1,2,,0,0,,0,2,,,176.80284007,No,,2,0,,,0,6
VLID_464,Crime 2,,0,,2,0,7,1,116.94256586,1,3,201.43198091,5,No,0,0,0,0.0217391304,9.6070556737,80.000008,0,2,0,,30,0,,,,,0.1622901535,20.007940445,Yes,13.743091492,3,,13.578374769,51.770512912,0,10
VLID_465,Crime 2,,,,3,0,3,2,186.97928552,3,0,,0,No,,0,,,,51.30000513,,2,16,,0,,,,,,,0,No,,2,,,,,9
VLID_466,Crime 1,675.07669711,0,,4,0,0,3,18.914455153,0,2,181.38424821,5,No,0,5.5555555556,0,0.0434782609,10.486390004,125.0000125,0,2,2,340.00269843,0,39.661360716,0,0,4,16.323553045,0.2525050973,81.517499932,No,,1,0,352.31430599,54.311467201,139.92927488,18
VLID_467,Crime 2,1397.7233692,0,2555.2008672,2,0,1,5,12.957123493,3,5,227.20763723,6,No,1,27.777777778,426.66666667,0.0141304348,26.59634522,1400.00014,0,2,16,318.73268835,30,171.0380502,0,1,1,17.873033989,1.5015719087,1939.9448131,No,37.419170334,0,1,1507.5891429,55.026289434,1216.7763033,3
VLID_468,Crime 1,47.380453194,0,,7,0,2,2,34.544375832,4,7,,5,Yes,0,5.5555555556,266.66666667,0.0217391304,25.568942436,160.000016,0,2,14,392.0666037,30,10.072129239,0,0,0,17.336107502,0.3048926491,7.7918711964,No,,1,0,42.515894768,53.850776164,0,
VLID_469,Crime 2,917.66461746,0,2555.8770057,1,0,12,12,92.39529079,1,7,367.54176611,7,No,0,0,4400,0.0108695652,,424.0000424,0,3,3,642.22731926,30,113.54036597,,0,2,1.3362668945,0.1696065129,964.04596214,No,,3,0,54.869989844,50.32427429,0,0
VLID_470,Crime 2,7701.6926667,0,4018.0044952,6,0,0,2,100.84560195,2,4,390.45346062,6,No,0,0,8240,0.0077639752,,2100.00021,0,2,2,720.32317717,30,1712.0487376,0,2,5,3.1786865705,0.4034751526,6569.9341075,No,,2,2,602.01171413,51.068188043,0,4
VLID_471,Crime 2,1577.7690914,0,2351.2826676,2,0,5,6,42.249738906,2,1,241.5274463,12,No,1,5.5555555556,266.66666667,0.0230978261,4.614011602,314.0000314,0,1,7,460.00365082,0,85.794973844,0,2,0,8.9770562787,2.1396687369,927.95903325,No,12.999059588,0,2,528.10973998,54.131196795,27.377466824,24
VLID_472,Crime 2,7135.1645878,1,,7,0,3,1,45.109761924,2,0,153.69928401,4,No,0,22.222222222,0,0.0072463768,,140.000014,0,3,4,317.14537417,0,90.799680652,0,6,4,18.552919214,15.443282695,632.39619024,No,,1,3,1938.146051,55.599649474,111.03083767,43
VLID_473,Crime 1,508.15536051,0,,1,0,5,9,126.46332033,3,3,137.47016706,4,No,2,16.666666667,0,0.0072463768,19.712182062,170.000017,0,1,11,322.5422424,0,16.105372283,0,4,2,16.713504117,0.9935045932,20.998432546,No,,1,0,145.46668707,54.937962499,0,9
VLID_474,Crime 2,1306.9898014,0,2543.5835776,3,0,2,1,166.11032337,2,1,167.06443914,0,No,0,11.111111111,0,0.0163043478,,25.790002579,0,0,0,317.14537417,0,62.188812912,0,2,6,22.97047478,0.6138669064,780.50777578,No,,1,0,28.158432922,55.092638958,380.24259478,18
VLID_475,Crime 2,,,,2,,5,12,123.39241978,2,2,,3,No,,,,,,91.680009168,,0,1,,,,,,,,,,Yes,,0,,,,,
VLID_476,Crime 1,58.562240148,,,2,0,3,6,71.148095814,1,1,303.57995227,3,No,0,0,0,0,,180.000018,0,1,3,,30,0,,0,4,,,923.73293361,Yes,,2,0,,,0,6
VLID_477,Crime 2,846.12013314,0,,5,0,6,7,15.438212475,0,5,167.06443914,6,No,0,16.666666667,0,0.0130434783,24.638235482,21200.00212,0,1,8,397.78093477,0,14.700542302,0,2,2,19.491909319,0.0086278177,46.355030338,No,25.715995554,1,0,127.77028061,54.732098147,115.59374881,9
VLID_478,Crime 2,2251.5191358,0,,1,0,2,1,71.707260661,1,6,308.35322196,5,No,0,5.5555555556,0,0.0036231884,,1240.000124,0,1,7,462.22589068,30,620.59618727,0,1,2,2.3461209211,0.2622665416,1315.5055761,No,,3,0,234.06001753,54.26973794,0,1
VLID_479,Crime 2,5263.9683499,0,,2,0,2,1,205.83516915,2,1,329.35560859,4,No,0,0,4000,0.0067934783,,500.00005,0,1,0,901.27699426,30,2084.0903632,0,5,1,5.0484027429,2.8694909292,4961.9031976,No,0,2,2,1080.4268284,51.961275246,1589.4140462,2
VLID_480,Crime 2,265.80434242,0,,1,0,3,2,84.039427265,3,1,56.324582339,1,No,1,27.777777778,0,0.0652173913,,235.0000235,0,4,5,,0,8.8554461307,2,1,0,33.201115612,0.494271472,0,No,,2,0,312.19132153,55.710232015,98.863074642,9
VLID_481,Crime 1,0,0,,5,0,1,6,40.395446681,5,6,124.10501193,9,No,0,0,0,0.0869565217,9.0361445783,6.120000612,0,2,3,386.66973547,0,1.4675456052,0,0,1,6.1128113925,0.140177823,7.230592339,No,,1,0,4.5075752306,51.377065598,0,13
VLID_482,Crime 1,464.3284413,0,,3,0,1,2,63.350816355,2,1,184.24821002,0,No,0,5.5555555556,0,0.0144927536,17.875423262,20.000002,0,2,6,342.54240113,0,10.937604853,0,0,3,8.0736550915,4.2887168436,28.790303743,No,25.571162038,2,0,179.41262399,54.765481556,0,3
VLID_483,Crime 2,,,,3,1,2,3,74.067972366,2,1,112.64916468,5,No,0,0,0,0.0217391304,,370.000037,0,3,3,,0,0,,,,,,0,Yes,,4,,,,0,2
VLID_484,Crime 2,,,,1,1,2,10,150.44989768,0,1,,0,No,,0,,,,208.0000208,,0,5,,0,,,,,,,0,No,,1,,,,,3
VLID_485,Crime 2,,,,3,0,1,11,79.775101716,1,3,,1,No,,0,,,,64.0000064,,2,8,,0,,,,,,,0,No,,3,,,,,0
VLID_486,Crime 2,,,,7,0,2,7,111.98887925,0,3,,10,Yes,,0,,,,96.0000096,,1,5,,0,,,,,,,0,No,,4,,,,,10
VLID_487,Crime 1,420.26461983,0,,5,0,2,1,113.89201578,2,3,264.43914081,0,No,0,5.5555555556,666.66666667,0.0195652174,17.99048044,400.00004,0,4,15,406.98735704,1,34.481050161,0,1,0,11.618436407,0.5576154231,621.36871151,No,,0,1,171.06526245,54.323985979,1038.8227689,2
VLID_488,Crime 2,62.542198216,0,,5,0,7,4,17.462385762,0,0,231.02625298,2,No,0,0,85.333333333,0.0155279503,9.5514332462,178.0000178,0,0,7,383.4951071,0,16.607097276,,0,1,7.8593516524,0.3697843023,315.63681626,No,13.663522461,2,0,56.20556769,53.413453514,0,6
VLID_489,Crime 1,23.690226597,,,7,0,6,0,36.407044056,3,4,221.4797136,2,No,0,0,0,,,140.000014,,2,5,,30,5.719664923,0,0,0,,,0,No,,1,0,,,0,0
VLID_490,Crime 2,1151.3450126,0,,1,0,2,2,1.1913058474,3,2,316.9451074,12,No,0,0,4320,0,,144.0000144,0,2,1,5460.0433337,30,99.341548662,,0,6,0.3335250482,0.1145169294,538.16737501,No,,0,0,14.691356307,50.103261401,0,
VLID_491,Crime 1,,,,1,0,1,3,136.15819453,3,1,41.050119332,2,No,0,0,0,0.0163043478,,60.000006,0,0,3,,0,0,,0,,,,9.8058718023,Yes,,1,,,,0,16
VLID_492,Crime 2,,,,11,,1,3,98.789370773,2,3,,5,No,,,,,,140.000014,,0,1,,,,,,,,,,Yes,,3,,,,,
VLID_493,Crime 1,,,,4,0,5,1,164.53325765,3,0,51.551312649,3,No,0,0,0,,,102.0000102,,2,0,,0,0,,0,3,,,0,No,,0,0,,,0,9
VLID_494,Crime 2,,,,3,0,1,2,137.61966626,0,4,,11,No,,0,,,,120.000012,,0,11,,0,,,,,,,0,No,,1,,,,,1
VLID_495,Crime 2,365.58757685,0,,3,0,2,4,11.856245871,0,1,216.70644391,4,No,3,55.555555556,66.666666667,0.0102974828,19.821220365,235.20002352,0,2,13,319.36761403,0,98.877453043,0,2,2,16.786049988,2.0487353062,366.44906105,Yes,36.305605426,2,3,398.78128522,54.915706894,301.15213506,12
VLID_496,Crime 2,,,,4,0,2,3,43.485487039,0,3,111.69451074,2,No,,0,,0.0217391304,,80.000008,0,1,7,,0,,,,,,,0,Yes,,2,,,,,7
VLID_497,Crime 1,765.19431908,0,,3,0,1,2,82.855510457,3,6,224.34367542,7,No,0,5.5555555556,800,0.0043478261,,320.000032,0,1,12,512.06755609,0,26.277846521,,1,3,13.998580371,0.9797270333,302.00104167,No,,3,0,319.42570153,54.007678184,60.838815164,0
VLID_498,Crime 1,152.7545811,0,,0,0,6,2,24.532327336,2,5,182.33890215,3,No,0,11.111111111,0,0.0065217391,32.75848492,200.00002,0,4,5,317.14537417,0,4.678585562,0,0,1,22.612647019,1.0602069865,87.427436136,Yes,,1,0,177.40925722,55.112669004,114.07277843,14
VLID_499,Crime 2,24.164031129,0,,0,0,1,3,129.8193463,2,1,181.38424821,5,No,0,5.5555555556,0,0.0380434783,0,320.000032,0,0,5,317.14537417,0,0.3010349959,0,0,2,23.015913225,0.112405885,151.6773571,No,0,1,0,28.214081999,55.102653981,0,9
VLID_500,Crime 1,165.16825983,1,,2,0,2,2,70.003726448,1,1,165.15513126,4,No,1,33.333333333,0,0.0155279503,,184.0000184,0,2,9,317.14537417,30,31.15712208,0,1,0,18.855622586,1.006593275,21.823842631,No,,1,2,157.2086423,56.034051077,19.772614928,23
